external_gene_name	entrezgene_id
TMEM38B	55151
ANKRD11	29123
ABHD17C	58489
CCND2	894
ITGB1BP2	26548
ZNF624	57547
FAM102B	284611
TMA7	51372
RPS15A	6210
DFNA5	1687
ZNF740	283337
GAB2	9846
FAM19A5	25817
MAMLD1	10046
TSPAN33	340348
SRP72	6731
LGALS4	3960
HENMT1	113802
ZNF462	58499
CLSPN	63967
OR7A5	26659
ACTR8	93973
ARL6IP1	23204
ATRIP	84126
OR7C1	26664
MTM1	4534
OR7A10	390892
OR7A17	26333
FBXL5	26234
OR7C2	26658
RUFY1	80230
ZNF331	55422
EPB41L1	2036
YY1AP1	55249
ITGB7	3695
PUM2	23369
ECH1	1891
IRS4	8471
SLC1A6	6511
HEATR4	399671
GUCY2F	2986
TCF7L2	6934
PRPF38B	55119
RAD23B	5887
MMS19	64210
FAM83A	84985
C12orf5	57103
SEPHS1	22929
ACOT1	641371
CCDC105	126402
NXT2	55916
TMX1	81542
SELK	58515
CASP14	23581
OR1I1	126370
KCNE1L	23630
FGF23	8074
FGF6	2251
PROSC	11212
SYDE1	85360
SPG7	101930112
AC003075.4	101927609
CDON	50937
FNDC7	163479
KLF4	9314
KIAA1199	57214
LEMD3	23592
ACTL7B	10880
AEBP2	121536
ACTL7A	10881
C12orf4	57102
VPS13D	55187
ACSL4	2182
STXBP3	6814
CCDC144A	9720
CCL7	6354
BRD1	23774
MTMR1	8776
ILVBL	10994
AGO4	192670
ACOT2	10965
NR1H3	10062
SNED1	25992
SLC33A1	9197
ARL9	132946
MESDC2	23184
THEGL	100506564
AC019117.1	102659288
HNRNPL	3191
AC017060.1	101927630
IKBKAP	8518
RPUSD4	84881
CCL11	6356
AAR2	25980
FRMD6	122786
BBS5	129880
ARPP21	10777
STON1	11037
ZBED4	9889
ADSSL1	122622
SMG1	101060589
TMEM244	253582
HOPX	84525
OTP	23440
BMPR1B	658
CACNA2D3	55799
AGO1	26523
THADA	63892
DPRX	503834
ALG12	79087
GPR97	222487
TBCA	6902
LANCL2	55915
TAF1	6872
RPL13	606500
DLGAP4	22839
C8orf76	84933
SMO	6608
AKNAD1	254268
NARS2	79731
ACOT4	122970
ACOT6	641372
SLCO5A1	81796
ZHX1-C8ORF76	100533106
FAM206A	54942
FAM118B	79607
MESDC1	59274
NOTCH3	4854
L3MBTL3	84456
C15orf26	161502
DNAL1	83544
NLRP12	91662
ZHX1	11244
KLHL41	10324
BIRC5	332
RINL	126432
PRDM14	63978
CRELD2	79174
TENM4	26011
RAD51AP1	10635
PDE3A	5139
SPINK2	6691
GPSM2	29899
SRPR	6734
UNC5C	8633
AHCYL2	23382
CTNNAL1	8727
AP3B1	8546
DAP3	7818
CPNE7	27132
GPR124	25960
MYADM	91663
FAM181B	220382
AES	166
ACMSD	130013
CCDC135	84229
MTERFD2	130916
NCOA2	10499
IL16	3603
SLCO1C1	53919
AGO3	192669
TREX1	11277
PRCP	5547
REST	5978
GNA11	2767
PRKCG	5582
EPHX3	79852
ATAD2	29028
FAM200B	285550
TMEM245	23731
FASTKD1	79675
PIM3	415116
TMEM164	101928589
GNA15	2769
VOPP1	81552
THPO	7066
CLCC1	23155
S1PR4	8698
NOA1	84273
MYL9	10398
GPBP1	65056
FRRS1L	23732
BRD4	23476
BRF2	55290
DHRS3	9249
TGIF2	60436
SIRT2	22933
CALCR	799
EPB41L4B	54566
TGIF2-C20orf24	100527943
PDHA2	5161
ALDH1L1	10840
FOXRED1	55572
NCLN	56926
STPG2	285555
C20orf24	55969
ZNF750	79755
BST1	683
OSBPL3	26031
C11orf82	220042
POLR2B	5431
KATNB1	10300
PNMA1	9240
SHISA5	51246
HNRNPH1	3187
CD99L2	83692
B3GNTL1	146712
STARD5	80765
AADACL4	343066
CCNT2	905
AADACL3	126767
PTPN3	5774
RAB11FIP1	80223
C1orf158	93190
TMC7	79905
TEKT2	27285
SLA2	84174
CHRD	8646
AKAP8	10270
WDR47	22911
DPEP1	1800
AMMECR1	9949
ADPRHL2	54936
ELMSAN1	91748
TMEM235	283999
RAB30	27314
COL8A2	1296
TMC3	342125
CELF5	60680
PALM2	114299
SOCS3	9021
GNG2	54331
FITM1	161247
RARG	5916
CHMP1A	5119
TRAPPC3	27095
OGT	8473
TAF13	6884
TRAM1	23471
PRAMEF12	390999
TMEM167B	56900
PRAMEF1	65121
SEPT14	346288
PALM2-AKAP2	445815
RAP1GDS1	5910
PYDC2	152138
FAM71C	196472
MRPS17	51373
PRAMEF11	440560
HNRNPCL1	101060301
SPATA33	124045
C1orf194	127003
ZNF713	349075
COQ7	10229
PRAMEF2	65122
PSME1	5720
PRAMEF4	400735
RGAG1	57529
INPP5K	51763
IL17REL	400935
PRAMEF10	343071
C14orf166	51637
PRAMEF7	441871
NDRG3	57446
MAP3K19	80122
CD38	952
SAMD3	154075
SIVA1	10572
MAP7D1	55700
PRAMEF6	101929983
C9orf152	401546
GOT1L1	137362
GBAS	2631
CDK10	8558
LRTM1	57408
TXN	7295
ADRB3	155
NFIC	101928686
TNFRSF13B	23495
EIF4EBP1	1978
MEX3B	84206
STAC	6769
RP11-597K23.2	101929690
CHRDL1	91851
PCF11	51585
PPIG	9360
WNT5A	7474
UHRF1BP1L	23074
TXNDC8	255220
MLC1	23209
KIFC3	3801
KIAA1324	57535
PRAMEF22	653606
WDYHV1	55093
STON1-GTF2A1L	286749
ITPRIPL2	162073
EFTUD1	79631
PTGR2	145482
LHFPL2	10184
LACTB2	51110
PRAMEF3	401940
PGS1	9489
DYRK4	8798
ASH2L	9070
TIRAP	114609
METRNL	284207
HMGB3	3149
NFKBIB	4793
XKR9	389668
SYT17	51760
EMC9	51016
AKT1	207
GPR50	9248
DCPS	28960
GON4L	54856
CCER2	643669
IGFBP7	3490
ACTBL2	345651
PASK	23178
ARSB	411
FBXO32	114907
ANKRD42	338699
FGFBP1	9982
SLCO1B3	28234
CYCS	54205
C19orf77	284422
FGFBP2	83888
AC108004.2	100506371
PLK2	10769
VMA21	203547
RP11-1260E13.4	100506388
PRAMEF8	391002
CCDC173	129881
SVEP1	79987
DOHH	83475
PRAMEF9	653619
DSN1	79980
SARS2	54938
MADD	8567
TSPAN5	10098
PRAMEF13	400736
ERC2	26059
PSME2	102465801
PHOSPHO2	493911
ACTR6	64431
MOV10L1	54456
FGF12	2257
PRAMEF18	391003
TMEM200A	114801
AKAP8L	26993
PRAMEF16	654348
SMLR1	100507203
SARS	6301
EYA1	2138
PFKFB4	5210
PASD1	139135
GNGT1	2792
EID3	493861
KLHL38	340359
SPATA2L	124044
FAM154B	283726
TFPI2	7980
GOLGA6L10	101927601
EPHB3	2049
ANXA13	312
C7orf31	136895
VPS9D1	9605
DMGDH	29958
GOLGA6L9	101927658
CHST11	50515
TMC5	79838
MUSK	4593
MPRIP	23164
ST3GAL4	6484
DCLK3	85443
CCDC90B	60492
RPS17	100505503
PRRG3	79057
MRPS12	6183
KCNH4	23415
DBIL5P	100131454
MAGEF1	64110
MB21D2	151963
WIZ	58525
PROM1	8842
KLHL23	100526832
CELSR2	1952
NID2	22795
DNAH17	8632
EIF4E	1977
LPAR1	1902
HRASLS	57110
CTD-2600O9.1	388282
ZNF276	92822
MIR3183	100422835
TRANK1	9881
OR2K2	26248
PRAMEF21	645425
CACNG7	59284
SOGA1	140710
FATE1	89885
CACNG8	59283
FZR1	51343
STRIP2	57464
NPVF	64111
SYT11	23208
PITPNA-AS1	100306951
CACNG6	59285
CNGB1	1258
PRAMEF19	645414
NFE2L3	9603
PRAMEF17	391004
PSPH	5723
THRAP3	9967
FBXO17	115290
SMKR1	100287482
FAM91A1	157769
EPB41L2	2037
LRRC38	126755
IL15RA	3601
SSB	6741
VSTM1	284415
PTGDR	5729
FBXO27	126433
TLDC2	140711
HNRNPA2B1	3181
BEND7	222389
RIT1	6016
STAR	6770
CNGA2	1260
NRF1	4899
PDPN	10630
SH3D21	79729
MFSD12	126321
RASAL3	64926
ZNF410	57862
TARM1	441864
PAPL	390928
LSM1	27257
KIAA0368	23392
PANX2	56666
PSRC1	84722
CCT6A	908
MIR22HG	407004
EVA1B	55194
RAB3GAP1	22930
EPM2AIP1	9852
MAGEA4	4103
MFSD5	84975
ACRC	93953
SAMHD1	25939
OSCAR	126014
PGLYRP2	114770
GDE1	51573
HABP2	3026
BAG4	9530
TRABD	80305
STK40	83931
C19orf71	100128569
MYBPHL	343263
RAPGEF3	10411
METAP1	23173
GAPT	202309
PRDM2	7799
AKAP3	10566
TEPP	374739
ESPL1	9700
NDUFA3	4696
ATP13A5	344905
KIAA0907	22889
PTGER2	5732
SLCO1B7	338821
CYP4F22	126410
CCP110	9738
TXNDC16	57544
DDHD2	23259
FANCA	2175
TFPT	29844
ZNF483	158399
ZNF319	57567
FER1L6	654463
SORT1	6272
KLF15	28999
KIRREL3	84623
BHMT2	23743
PPP1R7	5510
RXFP4	339403
TMEM65	157378
USB1	79650
CPEB1	64506
CCDC37	348807
NDUFA9	4704
VPS8	23355
LSM10	84967
ADH5	128
CXCR3	2833
CCDC66	285331
PTGR1	22949
HMG20B	10362
RAB3C	115827
SELO	83642
NHSL2	340527
C5orf60	285679
PSMA5	5686
POLR2J3	100134938
UBE2H	7328
UCN2	90226
OSCP1	127700
RGAG4	340526
SLC41A2	84102
GABRE	2564
CBY3	646019
CYP4F3	4051
ZBTB42	100128927
DNAJC25	552891
MYBPC3	4607
SYPL2	284612
RBL1	5933
PAK4	10298
TRMT12	55039
GNG10	2790
TUBGCP6	85378
RNF139	11236
MMP15	4324
MLH1	4292
PITPNA	5306
ATXN7L2	127002
FN1	2335
NCCRP1	342897
PAK3	5063
ETS1	2113
SYCN	342898
HCRT	3060
CEP170B	283638
IFNL3	282617
CANX	821
IFNL4	101180976
IFNL2	282616
CYP4F12	66002
CYB561D1	284613
IFNL1	282618
LRFN1	57622
C9orf84	158401
PLD6	201164
SLCO1B1	10599
TATDN1	83940
GHDC	84514
RASA4	10156
AP3B2	8120
AMIGO1	57463
FLI1	2313
RP11-383H13.1	100132891
C16orf80	29105
COL7A1	1294
GMFG	9535
MSC	9242
C16orf62	57020
GPR61	83873
DLG2	1740
ZC3HC1	51530
UGCG	7357
ZFP36L2	678
CSNK2A2	1459
PRPF31	26121
MRPS15	64960
GNAI3	2773
ANO7	50636
PDE4D	5144
NRAP	4892
TRPA1	8989
BET1L	51272
SLCO1A2	6579
CCDC113	29070
PLEKHH2	130271
ADH4	127
FLCN	201163
GNAT2	2780
MAML1	9794
OR10H2	26538
OR10H3	26532
TECRL	253017
ARHGEF2	9181
OR10H5	284433
DVL2	1856
OR10H1	26539
SAMD4B	55095
LTC4S	4056
SUSD1	64420
MAGEA10	4109
CYP4F2	8529
KCNB2	9312
ZXDC	79364
GIPC3	126326
MROH8	140699
TBXA2R	6915
ADH6	130
CNOT3	4849
TERF1	7013
SLC43A2	124935
SPIRE2	84501
IMPG2	50939
RNF31	55072
DEPDC4	120863
CSF3R	1441
PRSS54	221191
GPR137C	283554
PFDN5	5204
KAZN	23254
GABRA3	2556
GINS3	64785
CACTIN	58509
HDAC10	83933
MIR132	406921
MIR212	406994
SCGB1C1	147199
GNG11	2791
NDUFB9	4715
AL450226.2	101927839
ODF3	113746
SPI1	6688
RPN2	6185
PTBP3	9991
TMEM51	55092
ZRANB3	84083
BET1	10282
STAT5B	6777
ADH1A	124
PLD4	122618
LENG1	79165
C1orf195	727684
CYP4F11	57834
SLC48A1	55652
EPHA5	2044
METTL5	29081
KCNJ1	3758
AMPD2	271
SNORD91B	692208
RIC8A	102465445
CBX3	11335
ATP13A4	84239
SNORD91A	692207
UBTD1	80019
PIP5K1C	23396
SLC39A13	91252
COL1A2	1278
KCNJ5	3762
FSD2	123722
BHMT	635
SUMF2	25870
HSDL2	84263
C11orf45	219833
SCYL2	55681
CAPN6	827
WHAMM	123720
COPS3	8533
TP53AIP1	63970
SNX10	29887
SBSPON	157869
TMC4	147798
HOMER2	9455
C7orf71	285941
MTSS1	9788
GRIK3	2899
RPL7	6129
KIAA1958	158405
PAF1	54623
IL2RA	3559
SENP7	57337
HDLBP	3069
INIP	58493
GSTM4	2948
SKAP2	8935
FHAD1	114827
SSR2	6746
GHRH	2691
TJP3	27134
UROC1	131669
SNX30	401548
MANBAL	63905
FAM208A	23272
DCX	1641
ERO1L	30001
SLC46A2	57864
RP11-468E2.4	10379
KLHDC10	23008
ZFP37	7539
ADH1B	125
ARHGAP32	9743
KNOP1	400506
TCF25	22980
SLC31A2	1318
PRPF18	8559
SRC	6714
GALNT8	26290
PSMC3	5702
PHF23	79142
CENPC	1060
MAGEA6	4105
GSTM2	2946
KCNA6	3742
KCNA1	3736
STAT5A	6776
TMEM126B	55863
AHNAK2	113146
FAM103A1	83640
KCNA5	3741
IQCK	124152
HOXA1	3198
MAGEA2B	266740
ANKRD2	26287
SCARF1	8578
FKBP15	23307
RDH10	157506
ZC3H12A	102465438
UBQLN4	56893
C15orf40	123207
C12orf10	60314
ADH1C	126
SIRT3	23410
TMEM126A	84233
HOGA1	112817
PSMC6	5706
IAPP	3375
APBA3	9546
EFHD2	79180
MEAF6	64769
SLC31A1	1317
BLCAP	10904
GSTM1	2944
ADH7	131
MAPK12	6300
FAM161B	145483
CDC26	246184
MED29	55588
C12orf45	121053
CREBZF	58487
MGAT4B	11282
MAGEA12	101060230
MC1R	4157
MBOAT7	79143
TMEM209	84928
BARX2	8538
BTBD1	53339
NTF3	4908
PRPF4	9128
ZNF572	137209
PYROXD1	79912
GPRC5B	51704
ZFP36	7538
SNIP1	79753
CTRC	11330
GSTM5	2949
C4orf17	84103
TUBB3	10381
NNAT	4826
LAMTOR2	28956
DNALI1	7802
CCDC89	220388
CYTH1	9267
MRPL54	116541
RNF183	138065
CSAG1	728461
RAX2	84839
C14orf79	122616
DYNC2LI1	51626
ANO2	57101
TMEM45B	120224
NDRG4	65009
RAPSN	5913
SQLE	6713
TM6SF1	53346
ALDH1L2	160428
CHST13	166012
GSTM3	2947
LRRFIP2	9209
AKAP7	9465
C3orf22	152065
WDR31	114987
RAB25	57111
TXNRD3	645840
COQ6	51004
TSEN34	79042
MATK	4145
HARS2	23438
VWF	7450
STAU2	27067
HDAC7	51564
ARG1	383
BSPRY	54836
MEX3A	92312
CTNNBL1	56259
SLC17A8	246213
TRMT10A	93587
HDHD3	81932
NFRKB	4798
EPS8L3	79574
GPR139	124274
HOXA2	3199
hsa-mir-1253	100302208
CTD-3060P21.1	101927911
ALAD	210
HDGFRP3	50810
JMY	133746
RILP	83547
R3HDM1	23518
CELF1	10658
RBM17	84991
OR1D4	653166
VSTM2L	128434
KIAA0196	9897
SQSTM1	8878
GP2	2813
POLE3	54107
AAAS	8086
REC8	9985
GNL2	29889
PLEKHG2	64857
RECQL	5965
TTI1	9675
OR10H4	126541
C9orf43	257169
STYX	6815
ZMAT2	153527
GNPNAT1	64841
BNC1	646
MAGEA3	4102
RSPO1	284654
RPS9	6203
PI4K2A	55361
ZFR2	23217
CSF1	1435
PCDHA1	56147
TPM4	7171
UBR3	130507
NR1H4	9971
SH3GL3	6457
HOXA3	3200
MAPK11	5600
C1orf109	54955
LHCGR	3973
HOXA4	3201
MTTP	4547
HOXA5	3202
GABARAP	11337
RPRD1B	58490
CDCA4	55038
ALG13	79868
HOXA6	3203
PRPF8	10594
PSMD13	5719
SSMEM1	136263
HOXA7	3204
C10orf62	414157
OR3A4P	390756
CETN2	1069
HOXA9	3205
FERMT2	10979
SYTL2	54843
CPA2	1358
MORN4	118812
FAM185A	222234
RAB8A	4218
UMOD	7369
NSDHL	50814
HOXA10	3206
LILRB3	101929809
HOMER1	9456
AHCYL1	10768
GPR132	29933
HOXA11	3207
TRMT10C	54931
ADAMTSL3	57188
HOXA13	3209
CHCHD2	51142
AVPI1	60370
EVX1	2128
PLXNB2	23654
NT5M	56953
HSH2D	84941
RPS16	6217
CASD1	64921
MARVELD1	83742
RGS3	5998
CHCHD6	84303
CD9	928
ATCAY	85300
STAP1	26228
CTDNEP1	23399
CIB3	117286
MED23	9439
NDUFS3	4722
PCDHA2	56146
PRDM10	56980
GOLT1B	51026
FAM32A	26017
DEPDC1B	55789
STRIP1	85369
TGM2	7052
CPA4	51200
PDILT	204474
UQCRC1	7384
RP11-295P9.3	101928524
PCNP	57092
LMNA	4000
PTPMT1	114971
CELA2A	63036
UBA6	55236
NMRK2	27231
MED9	55090
PAPD4	167153
CELA2B	51032
ZNF185	7739
KIAA1755	85449
KBTBD4	55709
NUPR1L	389493
DEF8	54849
ACSM5	54988
ALX3	257
PFKFB3	5209
AP1M1	8907
UBL4B	164153
UBE2Q2L	100505679
CDCA8	55143
DENND6B	414918
JAG2	3714
SLC6A17	101928619
RP11-314A20.2	101559451
PCDHA3	56145
ZNF679	730291
IPO4	79711
BPI	149684
DAPK3	1613
ZNF736	728927
PCDHA4	56144
ZNF618	114991
GNRHR	2798
CASP9	842
ARHGEF3	50650
PCDHA5	56143
RP5-1050D4.5	101927979
NLRP6	171389
RP11-766F14.2	285556
RASD1	51655
KCNC4	3749
DAPP1	27071
FBXL13	222235
SETD6	79918
AC012146.7	101928000
EPHA10	284656
C5orf45	51149
AMBP	259
ZFYVE27	118813
PCDHA6	56142
PLEKHG6	55200
UBE2W	55284
C3orf70	285382
NSMCE2	286053
PCDHA7	56141
C12orf39	80763
PLXNA1	5361
KLF2	10365
ACSM2A	123876
KIF12	113220
RBM15	64783
ZSCAN2	54993
PCDHA8	56140
GYS2	2998
MANEAL	149175
DNAJC16	23341
EHHADH	1962
LAMTOR3	8649
PCDHA9	9752
ZBTB11	27107
FAM180B	399888
ZNF680	340252
C1QTNF4	114900
TMPRSS11D	9407
PCDHA10	56139
RPL24	6152
LBP	3929
HIBADH	11112
SUPT5H	6829
TRIB1	10221
AGMAT	79814
ZNF107	51427
SGCE	8910
PCDHA11	56138
MTCH2	23788
EEF2	1938
COL27A1	85301
PEMT	10400
DDI2	84301
DNAJB14	79982
SLC16A4	9122
TMPRSS11A	339967
DDHD1	80821
LDHB	3945
RP11-333E1.1	100130950
WDR73	84942
FAM84B	157638
PIAS4	51588
ELP5	23587
POU5F1B	5462
TCEB1	6921
CCDC83	220047
TMEM89	440955
MYC	4609
STAT3	6774
USP36	57602
ORM1	5004
LAMTOR5	10542
LILRB5	10990
TMPRSS11F	389208
ENTPD5	957
GSDMC	56169
APLP2	334
PCDHA12	56137
ATHL1	80162
PROK1	84432
EPS15L1	58513
TMPRSS11B	132724
ORM2	5005
H2AFZ	3015
KCNA10	3744
PPP6R2	9701
PLEKHM2	23207
GOLGA4	2803
KCNJ8	3764
CEP97	79598
TRPC5	7224
PCDHA13	56136
IFITM5	387733
ACSM2B	348158
KCNA2	3737
IFITM2	10581
TMEM70	54968
SEPT2	4735
IFITM1	8519
PCDHAC1	56135
IFITM3	10410
CD53	963
RAI1	10743
UBXN4	23190
RALGAPB	57148
ZBTB7A	51341
AGBL2	79841
B4GALNT4	338707
C3orf56	285311
SEMA4A	64218
MYO3B	140469
YRDC	79693
LRIF1	55791
CENPBD1	92806
ABCC9	10060
NXPE3	91775
C1orf122	127687
MAP2K2	5605
FAM49B	51571
DBNDD1	79007
PCDHAC2	56134
MAP3K13	9175
AKNA	80709
MTF1	4520
LRRC17	10234
NMB	4828
SLC26A6	102465495
TPRA1	131601
PKP3	11187
DRAM2	128338
ZCCHC16	340595
MUC22	100507679
KIAA1033	23325
SBF1	6305
LHFPL1	340596
PEG10	23089
PICALM	8301
DDIT4L	115265
SEC11A	23478
TLCD2	727910
LY96	23643
ACSM3	6296
LILRB2	10288
ARMC10	83787
NUDT14	256281
ABCG5	64240
ADIG	149685
EMCN	51705
TBC1D9B	23061
TAX1BP1	8887
INPP5B	3633
ELOVL7	79993
ARHGAP40	343578
PCDHB1	29930
CMYA5	202333
GAS8	2622
PCDHB2	56133
AMOT	154796
CEPT1	10390
DFNB31	25861
SLC32A1	140679
PCDHB3	56132
CLDN7	1366
ZNF273	101929245
SLC25A44	9673
MIR4520A	100616466
PCDHB4	56131
SLC25A34	284723
ACTR5	79913
CREB3L3	84699
PCDHB5	26167
GAS2L3	283431
TMEM82	388595
PNMA5	114824
PPP1R9A	55607
LCT	3938
FNBP4	23360
ATP6V1G1	9550
PNMA3	29944
JPH1	56704
ZNF592	9640
PNMA6C	100287428
VDR	7421
C9orf91	203197
CNOT1	23019
PMF1-BGLAP	100527963
FBLIM1	54751
SF3A3	10946
SPATA12	353324
C3orf35	339883
TNFRSF1A	7132
PPP1R16B	26051
SREBF1	6720
DENND2D	79961
SIGIRR	59307
TNFSF15	9966
GDAP1	54332
PCDHB6	56130
TNFSF8	944
ENPP3	5169
MTX3	345778
PCDHB7	56129
ERCC8	1161
CCDC176	80127
PCDHB8	56128
JAZF1	221895
ALPK3	57538
PCDHB16	57717
HTR2C	3358
MIR497HG	100506755
PCDHB10	56127
NFKBIZ	64332
ADM2	79924
ASAP1	50807
PCDHB11	56125
SPEN	23013
FAM83D	81610
TMPRSS11E	28983
ST14	6768
BMP4	652
MIR324	442898
SIRT6	51548
NUP160	23279
MIOX	55586
ITGA9	3680
ZNF117	51351
THBS4	7060
ERV3-1	2086
PCDHB12	56124
PMF1	11243
PNMA6A	84968
PCDHB13	56123
IL13RA2	3598
WDR81	124997
TIMM50	92609
SLC2A4	6517
PCDHB14	56122
ZNF92	168374
ABCG8	64241
EED	8726
PCDHB15	56121
SLC25A2	83884
SLC28A1	9154
PI15	51050
FARP2	9855
CALR3	125972
ZBTB44	29068
TAF7	6879
UGT2B17	7367
TMEM41A	90407
ACSM1	116285
PPP3CA	5530
LILRA3	11026
CHI3L2	1117
C16orf3	750
CREB5	401317
PCDHGA1	56114
FHL3	2275
C19orf44	84167
CDKN3	1033
CRISPLD1	83690
PRDM7	11105
TMEM106C	79022
LILRA5	353514
BGLAP	632
UTP11L	51118
PCDHGA2	56113
THUMPD1	55623
PCDHGA3	56112
IL17RD	54756
LILRA4	23547
TNC	3371
ADAMTS8	11095
RNF130	55819
PCDHGB1	56104
ZBTB17	7709
FSHR	2492
LRPPRC	10128
DHX35	60625
VKORC1L1	154807
CHERP	10523
ANO9	338440
POU3F1	5453
CASP7	840
RRAGC	64121
BRF1	2972
MAGEA1	4100
OR2A4	79541
CTAGE9	643854
ERI2	112479
NAPEPLD	222236
ZNF275	10838
SENP3-EIF4A1	101928634
DDX11L10	100287029
ADAMTS15	170689
LMF2	91289
SNORA67	26781
GUSB	2990
SNORA48	652965
TM9SF1	10548
LRCH2	57631
ZFP92	139735
PCDHGA4	56111
C11orf44	283171
RPL29P2	118432
PCDHGB2	56103
DEC1	50514
ENPP1	5167
C11orf73	51501
YBX2	51087
ALDH6A1	4329
DLL3	10683
PCDHGA5	56110
PCDHGB3	56102
TREX2	11219
LAIR1	3903
UGT2B7	7364
SERINC5	256987
LIPH	200879
C1orf64	149563
PAPPA	5069
CHIA	27159
SLC38A7	55238
ZPLD1	131368
SCARNA21	677763
AC025335.1	284023
SELV	348303
PON1	5444
HSPB7	27129
SNX19	399979
MIR4314	100422983
SNORD118	727676
CTDSPL	10217
PTRF	284119
HNF4G	3174
ADCY8	114
LINC00324	284029
ANKRD24	170961
SP7	121340
RASGEF1C	255426
PTDSS2	81490
SFRP5	6425
UGT2B11	10720
GOLGA7B	401647
EBI3	10148
SP1	6667
SERPINF2	5345
PDE8A	5151
EID2B	126272
RBMXL3	139804
SCNN1A	6337
Z97634.3	100134368
SLC35E1	79939
PCDHGA6	56109
MYCBP	100527950
PIFO	128344
LUZP4	51213
EID2	163126
PMPCB	9512
CCDC81	60494
MCM6	4175
PCDHGA7	56108
LGALS13	29124
PAQR6	79957
PTPRJ	5795
MIR5587	100847028
MIR3176	100423037
NCAPH2	29781
CMAS	55907
GJA9	81025
AL022341.1	100130285
AL022341.3	101929365
PCDHGB4	56101
LGALS16	148003
GOT2	2806
PLEKHS1	79949
PCDHGA8	9708
CPVL	54504
OVGP1	5016
OR4B1	119765
PCDHGA9	56107
OR4X2	119764
LGALS14	56891
RHBDL2	54933
OR4X1	390113
BANK1	55024
PCDHGB6	56100
OR4S1	256148
MIR662	724032
MAFB	9935
OR4C3	256144
PCDHGA10	56106
PON3	5446
AC004381.6	81691
MED26	9441
OR4A47	403253
AKIRIN1	79647
SPZ1	84654
TOP1	7150
TRIM49B	283116
MAPK9	5601
CLCNKA	1187
PCDHGB7	56099
LIN52	91750
TRIM64C	646754
ASTN2	23245
PCDHGA11	56105
TSSK4	283629
CRTAC1	55118
WDR77	79084
EIF5A	1984
HESX1	8820
PCDHGA12	26025
CCDC94	55702
ZFHX4	79776
SMG5	23381
CELSR3	1951
NTM	50863
MCM2	4171
SERPINF1	5176
ATP6V0A1	535
ZFYVE16	9765
SHD	56961
HAUS7	55559
RNH1	6050
CDH8	1006
UGT2B28	54490
ATP5F1	515
CTGF	1490
TIMP2	7077
TMIGD2	126259
PLCG1	5335
ME3	10873
VILL	50853
ST8SIA1	6489
NDUFS5	4725
NDUFAF2	91942
TRIM32	22954
ALCAM	214
FOLH1	219595
C1orf162	128346
LA16c-306A4.2	101929409
LA16c-366D3.1	101929387
CNIH1	10175
TLR4	7099
FSD1	79187
AMHR2	269
APPL1	26060
CLC	1178
LEUTX	342900
CLCNKB	1188
BRINP1	1620
ADORA3	140
DARS	1615
TMEM79	84283
EFR3A	23167
CHMP4A	29082
PLS3	5358
FAM131C	348487
PRR13	54458
SMIM7	79086
PCDHGC4	56098
PRSS23	11098
STK25	10494
DYRK1B	9149
RAP1A	5906
DDC8	100653515
COL2A1	1280
PRKCQ	5588
ASL	435
DCUN1D3	123879
SMIM15	643155
EPHA2	1969
PON2	5445
SSTR5-AS1	146336
SLC39A8	64116
LYRM1	57149
FAM212B	101928718
UGT2B4	7363
TTYH1	57348
FZD4	8322
CHN2	644086
C1orf85	112770
LA16c-312E8.2	101929440
OC90	729330
GMFB	2764
UGT2A1	10941
VSX2	338917
CDH11	1009
DDX20	11218
AKAP13	11214
MOXD1	26002
U82695.9	100509091
LGALS3BP	3959
HHLA1	10086
PEX2	5828
TMEM135	65084
SENP2	59343
OPA1	4976
STX7	8417
DNAH3	55567
MDP1	145553
TMEM38A	79041
LTBR	4055
BGN	633
GPS2	2874
UGT2A2	574537
ZSWIM6	57688
LENG8	114823
TAAR9	134860
TAAR8	83551
TAAR6	319100
PKIA	5569
NEDD8-MDP1	100528064
KCND3	3752
VHLL	391104
TAAR5	9038
ABCD4	5826
TAAR2	9287
TAAR1	134864
ARHGEF19	128272
CGRRF1	10668
OR4A5	81318
R3HCC1L	27291
VNN1	8876
ZC2HC1A	51101
OR4C46	119749
SCO2	9997
TRIM48	101930235
CTTNBP2NL	55917
OR4A16	81327
OR4A15	81328
RSG1	79363
C5orf64	285668
OR4C15	81309
SULT1B1	27284
PLCD1	5333
GFPT2	9945
LENG9	94059
OR4C16	219428
UTP20	27340
DNAJC2	27000
CDC42EP5	148170
NWD1	284434
CRCP	27297
OR4C11	219429
STAP2	55620
OR4P4	81300
FBXO42	54455
WNT2B	7482
OR4S2	219431
OR4C6	219432
IL7	3574
SMYD4	114826
RAB38	23682
LAIR2	3904
TYMP	1890
OR5D13	390142
OR5D14	219436
ZHX3	23051
OR5L1	219437
OR5D18	219438
CDH5	1003
SULT1E1	6783
OR5L2	26338
NEDD8	4738
SZRD1	26099
OR5D16	390144
TRIM51	84767
KIF2A	3796
ODF3B	440836
NCKIPSD	51517
LPIN3	64900
MPND	84954
STMN2	11075
CDK5RAP2	55755
KLHDC7B	113730
SYCE3	644186
OR5W2	390148
NFKB1	4790
CBLB	868
OR5I1	10798
OR10AG1	282770
EMILIN3	90187
OR5F1	338674
CTSC	1075
OR5AS1	219447
OR8I2	120586
BOK	666
OR8H2	390151
OR8H3	390152
